user_id,dealer,action_type,time_stamp,item_name,item_price,coupon_code,dist_channel
222777633,other,purchase,2013-11-26,"Status Indicator Sm",203,,Online
223363581,"Flagship Stores",purchase,2013-12-06,"Status Indicator Sm",203,,"Holographic Commerce"
223363581,"Flagship Stores",purchase,2013-12-31,"Status Indicator Sm",203,,"Holographic Commerce"
223368641,"Distrib B",purchase,2013-11-14,"Status Indicator Sm",203,,"Dist Partners"
224624533,"Flagship Stores",purchase,2014-07-15,"Status Indicator Sm",203,,"Holographic Commerce"
224877533,"Flagship Stores",purchase,2014-04-17,"Status Indicator Sm",203,,"Holographic Commerce"
223652001,"Distrib C",purchase,2014-01-09,"Status Indicator Sm",203,,Retail
225054633,"Flagship Stores",purchase,2014-08-22,"Status Indicator Sm",203,,"Holographic Commerce"
225019213,"Flagship Stores",purchase,2014-08-08,"Status Indicator Sm",203,,"Holographic Commerce"
222295921,other,purchase,2014-03-26,"Status Indicator Sm",203,,Other
223005333,other,purchase,2013-12-02,"Status Indicator Sm",203,,Online
222791801,Southern,purchase,2013-12-03,"Status Indicator Sm",203,,Retail
223459721,"Computer Discounter",purchase,2013-12-09,"Status Indicator Sm",203,,"Dist Partners"
222634435,"Flagship Stores",purchase,2014-04-02,"Status Indicator Sm",203,,"Holographic Commerce"
222732093,"Distrib A",purchase,2013-10-23,"Status Indicator Sm",203,,"Dist Partners"
222828233,Target,purchase,2013-09-27,"Status Indicator Sm",203,,Retail
223910061,Amazon.com,purchase,2014-02-27,"Status Indicator Sm",203,,Retail
219796281,other,purchase,2014-01-21,"Status Indicator Sm",203,,Retail
219796281,other,purchase,2013-10-24,"Status Indicator Sm",203,,Retail
223020513,Apley,purchase,2013-11-06,"Status Indicator Sm",203,,Retail
221865315,"Flagship Stores",purchase,2014-07-10,"Status Indicator Sm",203,,"Holographic Commerce"
224331053,"Flagship Stores",purchase,2014-05-26,"Status Indicator Sm",203,,"Holographic Commerce"
224405941,"Best Buy",purchase,2014-02-11,"Status Indicator Sm",203,,Retail
222823173,online,purchase,2013-10-23,"Status Indicator Sm",203,,"Dist Partners"
218964923,"Computer Discounter",purchase,2014-02-07,"Status Indicator Sm",203,,"Dist Partners"
225032875,"Flagship Stores",purchase,2014-06-06,"Status Indicator Sm",203,,"Holographic Commerce"
220499621,Thayer,purchase,2013-12-19,"Status Indicator Sm",203,,"Dist Partners"
222777633,other,purchase,2013-11-26,"Status Indicator Sm",203,,Online
222823173,online,purchase,2013-10-23,"Status Indicator Sm",203,,"Dist Partners"
223339293,other,purchase,2013-11-29,"Status Indicator Sm",203,,"Dist Partners"
223646941,Amazon.com,purchase,2013-12-17,"Status Indicator Sm",203,,Retail
223672241,"Distrib A",purchase,2014-01-23,"Status Indicator Sm",203,,"Dist Partners"
223455673,online,purchase,2013-11-18,"Status Indicator Sm",203,,"Dist Partners"
223642893,"Distrib A",purchase,2014-01-27,"Status Indicator Sm",203,,"Dist Partners"
223642893,"Distrib A",purchase,2014-01-23,"Status Indicator Sm",203,,"Dist Partners"
222899073,online,purchase,2013-11-01,"Status Indicator Sm",203,,Online
222899073,online,purchase,2013-12-13,"Status Indicator Sm",203,,Online
222914253,"Computer Discounter",purchase,2013-11-05,"Status Indicator Sm",203,,"Dist Partners"
223764333,"Distrib A",purchase,2014-01-29,"Status Indicator Sm",203,,"Dist Partners"
225078415,"Flagship Stores",purchase,2014-07-14,"Status Indicator Sm",203,,"Holographic Commerce"
221156915,"Flagship Stores",purchase,2014-06-20,"Status Indicator Sm",203,,"Holographic Commerce"
223015453,online,purchase,2013-11-25,"Status Indicator Sm",203,,"Dist Partners"
223582173,online,purchase,2014-01-14,"Status Indicator Sm",203,,"Dist Partners"
223819993,"Best Buy",purchase,2013-12-26,"Status Indicator Sm",203,,Retail
220069521,"Best Buy",purchase,2013-11-01,"Status Indicator Sm",203,,Retail
220069521,"Best Buy",purchase,2013-11-15,"Status Indicator Sm",203,,Retail
220069521,"Best Buy",purchase,2013-11-27,"Status Indicator Sm",203,,Retail
220069521,"Best Buy",purchase,2013-11-11,"Status Indicator Sm",203,,Retail
222463913,other,purchase,2013-12-12,"Status Indicator Sm",203,,Online
223369653,"Distrib B",purchase,2013-12-04,"Status Indicator Sm",203,,"Dist Partners"
223086293,Southern,purchase,2013-12-09,"Status Indicator Sm",203,,Retail
223425313,Apley,purchase,2013-12-03,"Status Indicator Sm",203,,Retail
223637833,online,purchase,2014-01-27,"Status Indicator Sm",203,,Online
223799753,Apley,purchase,2014-01-31,"Status Indicator Sm",203,,Retail
224538513,online,purchase,2014-02-20,"Status Indicator Sm",203,,"Dist Partners"
222894013,online,purchase,2014-03-24,"Status Indicator Sm",203,,Online
222128941,Thayer,purchase,2013-12-19,"Status Indicator Sm",203,,"Dist Partners"
222478081,Southern,purchase,2013-11-01,"Status Indicator Sm",203,,Retail
222523621,"Best Buy",purchase,2013-11-06,"Status Indicator Sm",203,,Retail
223253273,other,purchase,2013-12-09,"Status Indicator Sm",203,,Online
222478081,Southern,purchase,2013-10-31,"Status Indicator Sm",203,,Retail
223622653,other,purchase,2013-11-20,"Status Indicator Sm",203,,Retail
222857581,Amazon.com,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
222878833,Apley,purchase,2013-10-30,"Status Indicator Sm",203,,Retail
223065041,online,purchase,2014-01-17,"Status Indicator Sm",203,,"Dist Partners"
220464201,"Best Buy",purchase,2013-09-15,"Status Indicator Sm",203,,Retail
220483935,"Flagship Stores",purchase,2014-07-16,"Status Indicator Sm",203,,"Holographic Commerce"
223556873,"Best Buy",purchase,2014-02-12,"Status Indicator Sm",203,,Retail
220175275,"Flagship Stores",purchase,2014-06-06,"Status Indicator Sm",203,,"Holographic Commerce"
223207733,"Best Buy",purchase,2013-11-13,"Status Indicator Sm",203,,Retail
223349413,Amazon.com,purchase,2013-12-13,"Status Indicator Sm",203,,Retail
223349413,Amazon.com,purchase,2013-12-17,"Status Indicator Sm",203,,Retail
224002153,online,purchase,2014-03-10,"Status Indicator Sm",203,,"Dist Partners"
223288693,online,purchase,2013-11-26,"Status Indicator Sm",203,,Online
223607473,other,purchase,2014-02-06,"Status Indicator Sm",203,,"Dist Partners"
223789633,"Best Buy",purchase,2014-02-03,"Status Indicator Sm",203,,Retail
223789633,"Best Buy",purchase,2014-02-17,"Status Indicator Sm",203,,Retail
219973381,other,purchase,2013-12-03,"Status Indicator Sm",203,,Online
222408253,"Flagship Stores",purchase,2014-08-21,"Status Indicator Sm",203,,"Holographic Commerce"
223131833,Apley,purchase,2013-12-10,"Status Indicator Sm",203,,Retail
225042995,"Flagship Stores",purchase,2014-08-21,"Status Indicator Sm",203,,"Holographic Commerce"
223212793,"Distrib A",purchase,2013-11-18,"Status Indicator Sm",203,,"Dist Partners"
223333221,online,purchase,2013-10-31,"Status Indicator Sm",203,,Online
223525501,DSG,purchase,2013-11-18,"Status Indicator Sm",203,,Retail
223525501,DSG,purchase,2014-01-20,"Status Indicator Sm",203,,Retail
224249081,other,purchase,2014-03-13,"Status Indicator Sm",203,,Retail
223243153,DSG,purchase,2013-11-18,"Status Indicator Sm",203,,Retail
223490081,Amazon.com,purchase,2013-12-17,"Status Indicator Sm",203,,Retail
223334233,Amazon.com,purchase,2013-12-17,"Status Indicator Sm",203,,Retail
223334233,Amazon.com,purchase,2013-12-17,"Status Indicator Sm",203,,Retail
222236213,other,purchase,2013-11-29,"Status Indicator Sm",203,,Retail
223808861,online,purchase,2014-03-03,"Status Indicator Sm",203,,"Dist Partners"
221733755,"Flagship Stores",purchase,2014-04-17,"Status Indicator Sm",203,,"Holographic Commerce"
221379049,online,purchase,2013-10-10,"Status Indicator Sm",203,,"Dist Partners"
221733755,"Flagship Stores",purchase,2014-04-17,"Status Indicator Sm",203,,"Holographic Commerce"
224097281,DSG,purchase,2014-03-13,"Status Indicator Sm",203,,Retail
222923361,Target,purchase,2013-10-31,"Status Indicator Sm",203,,Retail
224204553,online,purchase,2014-03-03,"Status Indicator Sm",203,,"Dist Partners"
223100461,"Best Buy",purchase,2013-11-12,"Status Indicator Sm",203,,Retail
223130821,Southern,purchase,2013-12-09,"Status Indicator Sm",203,,Retail
223196601,Apley,purchase,2013-12-16,"Status Indicator Sm",203,,Retail
221430661,"Best Buy",purchase,2013-09-17,"Status Indicator Sm",203,,Retail
223424301,"Best Buy",purchase,2013-11-14,"Status Indicator Sm",203,,Retail
225073355,"Flagship Stores",purchase,2014-08-07,"Status Indicator Sm",203,,"Holographic Commerce"
225099161,other,purchase,2013-11-13,"Status Indicator Sm",203,,"Dist Partners"
221380061,Southern,purchase,2013-11-01,"Status Indicator Sm",203,,Retail
223136893,online,purchase,2013-12-04,"Status Indicator Sm",203,,Online
223152073,other,purchase,2014-01-29,"Status Indicator Sm",203,,Retail
222938541,Southern,purchase,2013-11-29,"Status Indicator Sm",203,,Retail
222322233,other,purchase,2014-01-17,"Status Indicator Sm",203,,Retail
222732093,"Distrib A",purchase,2013-10-23,"Status Indicator Sm",203,,"Dist Partners"
221946781,online,purchase,2013-11-19,"Status Indicator Sm",203,,Online
223263393,Apley,purchase,2013-12-10,"Status Indicator Sm",203,,Retail
220712141,"Distrib A",purchase,2014-03-21,"Status Indicator Sm",203,,"Dist Partners"
223753201,other,purchase,2014-02-07,"Status Indicator Sm",203,,"Dist Partners"
225048055,"Flagship Stores",purchase,2014-10-09,"Status Indicator Sm",203,,"Holographic Commerce"
223551813,Southern,purchase,2014-01-13,"Status Indicator Sm",203,,Retail
223769393,other,purchase,2014-01-24,"Status Indicator Sm",203,,"Dist Partners"
223992033,other,purchase,2014-03-25,"Status Indicator Sm",203,,Retail
221172601,online,purchase,2013-10-30,"Status Indicator Sm",203,,Online
222878833,DSG,purchase,2013-10-18,"Status Indicator Sm",203,,Retail
224355341,online,purchase,2013-12-03,"Status Indicator Sm",203,,Online
224355341,online,purchase,2013-12-03,"Status Indicator Sm",203,,Online
222802933,"Best Buy",purchase,2013-09-18,"Status Indicator Sm",203,,Retail
222715901,"Distrib A",purchase,2013-11-12,"Status Indicator Sm",203,,"Dist Partners"
223374713,DSG,purchase,2013-12-03,"Status Indicator Sm",203,,Retail
223718793,Southern,purchase,2014-01-31,"Status Indicator Sm",203,,Retail
222752333,"online partner",purchase,2013-10-25,"Status Indicator Sm",203,,Online
222762453,"Computer Discounter",purchase,2013-10-21,"Status Indicator Sm",203,,"Dist Partners"
222575233,"Best Buy",purchase,2013-12-03,"Status Indicator Sm",203,,Retail
224007213,other,purchase,2014-03-07,"Status Indicator Sm",203,,"Dist Partners"
222393073,other,purchase,2013-10-22,"Status Indicator Sm",203,,"Dist Partners"
223243153,DSG,purchase,2013-11-18,"Status Indicator Sm",203,,Retail
221956901,"Best Buy",purchase,2013-09-18,"Status Indicator Sm",203,,Retail
222762453,"Computer Discounter",purchase,2013-11-05,"Status Indicator Sm",203,,"Dist Partners"
219310015,other,purchase,2013-10-24,"Status Indicator Sm",203,,"Dist Partners"
219310015,other,purchase,2014-02-24,"Status Indicator Sm",203,,"Dist Partners"
223540681,online,purchase,2013-12-24,"Status Indicator Sm",203,,Online
223545741,"Computer Discounter",purchase,2013-12-09,"Status Indicator Sm",203,,"Dist Partners"
223560921,Southern,purchase,2013-11-11,"Status Indicator Sm",203,,Retail
223560921,Southern,purchase,2014-03-06,"Status Indicator Sm",203,,Retail
223560921,"Best Buy",purchase,2014-02-19,"Status Indicator Sm",203,,Retail
223788621,Amazon.com,purchase,2014-01-28,"Status Indicator Sm",203,,Retail
219310015,other,purchase,2013-10-31,"Status Indicator Sm",203,,"Dist Partners"
222411795,"Flagship Stores",purchase,2014-04-02,"Status Indicator Sm",203,,"Holographic Commerce"
221658361,"Distrib A",purchase,2013-11-28,"Status Indicator Sm",203,,"Dist Partners"
219556943,"Distrib A",purchase,2013-11-18,"Status Indicator Sm",203,,"Dist Partners"
223126773,other,purchase,2013-10-17,"Status Indicator Sm",203,,"Dist Partners"
223582173,online,purchase,2014-01-14,"Status Indicator Sm",203,,"Dist Partners"
224285513,Southern,purchase,2013-12-06,"Status Indicator Sm",203,,Retail
221354255,"Flagship Stores",purchase,2014-06-06,"Status Indicator Sm",203,,"Holographic Commerce"
221354255,"Flagship Stores",purchase,2014-06-06,"Status Indicator Sm",203,,"Holographic Commerce"
223900953,DSG,purchase,2013-11-25,"Status Indicator Sm",203,,Retail
221156915,"Flagship Stores",purchase,2014-06-20,"Status Indicator Sm",203,,"Holographic Commerce"
224088173,DSG,purchase,2014-03-13,"Status Indicator Sm",203,,Retail
223075161,"Distrib A",purchase,2013-12-06,"Status Indicator Sm",203,,"Dist Partners"
223075161,"Distrib A",purchase,2013-12-06,"Status Indicator Sm",203,,"Dist Partners"
223105521,other,purchase,2013-12-13,"Status Indicator Sm",203,,Online
223105521,other,purchase,2013-12-13,"Status Indicator Sm",203,,Online
222442661,"Distrib A",purchase,2013-12-06,"Status Indicator Sm",203,,"Dist Partners"
222720961,other,purchase,2013-12-12,"Status Indicator Sm",203,,Retail
223506273,Thayer,purchase,2013-12-17,"Status Indicator Sm",203,,"Dist Partners"
223258333,Southern,purchase,2013-12-06,"Status Indicator Sm",203,,Retail
223258333,Southern,purchase,2013-12-06,"Status Indicator Sm",203,,Retail
223642893,"Distrib A",purchase,2014-01-23,"Status Indicator Sm",203,,"Dist Partners"
223764333,"Distrib A",purchase,2014-01-29,"Status Indicator Sm",203,,"Dist Partners"
223400013,online,purchase,2013-12-19,"Status Indicator Sm",203,,Online
223455673,online,purchase,2013-11-25,"Status Indicator Sm",203,,"Dist Partners"
222872761,Target,purchase,2013-11-04,"Status Indicator Sm",203,,Retail
223267441,"Best Buy",purchase,2013-11-27,"Status Indicator Sm",203,,Retail
219072195,online,purchase,2013-12-02,"Status Indicator Sm",203,,Online
219107615,Thayer,purchase,2013-11-19,"Status Indicator Sm",203,,"Dist Partners"
222872761,Amazon.com,purchase,2013-12-03,"Status Indicator Sm",203,,Retail
223556873,"Best Buy",purchase,2014-01-29,"Status Indicator Sm",203,,Retail
223273513,other,purchase,2013-11-20,"Status Indicator Sm",203,,"Dist Partners"
220483935,"Flagship Stores",purchase,2014-07-16,"Status Indicator Sm",203,,"Holographic Commerce"
223273513,other,purchase,2013-11-20,"Status Indicator Sm",203,,"Dist Partners"
221698841,other,purchase,2014-03-12,"Status Indicator Sm",203,,"Dist Partners"
223014441,other,purchase,2013-10-30,"Status Indicator Sm",203,,Retail
223070101,online,purchase,2013-11-25,"Status Indicator Sm",203,,"Dist Partners"
223130821,Southern,purchase,2013-12-09,"Status Indicator Sm",203,,Retail
222300981,"Distrib A",purchase,2013-10-22,"Status Indicator Sm",203,,"Dist Partners"
225073355,"Flagship Stores",purchase,2014-07-10,"Status Indicator Sm",203,,"Holographic Commerce"
223050873,other,purchase,2013-10-18,"Status Indicator Sm",203,,Retail
223420253,Southern,purchase,2013-12-09,"Status Indicator Sm",203,,Retail
222300981,"Distrib A",purchase,2013-10-22,"Status Indicator Sm",203,,"Dist Partners"
224871967,"Flagship Stores",purchase,2014-07-03,"Status Indicator Sm",203,,"Holographic Commerce"
222634941,"Distrib A",purchase,2013-12-06,"Status Indicator Sm",203,,"Dist Partners"
224046681,online,purchase,2014-02-19,"Status Indicator Sm",203,,"Dist Partners"
224046681,online,purchase,2014-02-19,"Status Indicator Sm",203,,"Dist Partners"
223156121,"Distrib B",purchase,2014-03-21,"Status Indicator Sm",203,,"Dist Partners"
223156121,"Distrib B",purchase,2014-03-07,"Status Indicator Sm",203,,"Dist Partners"
224046681,online,purchase,2014-02-19,"Status Indicator Sm",203,,"Dist Partners"
224046681,online,purchase,2014-02-19,"Status Indicator Sm",203,,"Dist Partners"
222711853,Amazon.com,purchase,2013-10-04,"Status Indicator Sm",203,,Retail
222711853,Amazon.com,purchase,2013-10-04,"Status Indicator Sm",203,,Retail
223293753,other,purchase,2013-11-29,"Status Indicator Sm",203,,Retail
223551813,Southern,purchase,2014-02-21,"Status Indicator Sm",203,,Retail
221906301,other,purchase,2013-12-18,"Status Indicator Sm",203,,"Dist Partners"
221511621,DSG,purchase,2013-12-16,"Status Indicator Sm",203,,Retail
223415193,"Best Buy",purchase,2014-02-27,"Status Indicator Sm",203,,Retail
223486033,"Best Buy",purchase,2013-12-26,"Status Indicator Sm",203,,Retail
223769393,DSG,purchase,2014-01-13,"Status Indicator Sm",203,,Retail
223415193,"Best Buy",purchase,2013-11-14,"Status Indicator Sm",203,,Retail
225123955,"Flagship Stores",purchase,2014-08-07,"Status Indicator Sm",203,,"Holographic Commerce"
225042995,"Flagship Stores",purchase,2014-08-05,"Status Indicator Sm",203,,"Holographic Commerce"
222727033,Amazon.com,purchase,2013-09-30,"Status Indicator Sm",203,,Retail
221592581,DSG,purchase,2013-12-06,"Status Indicator Sm",203,,Retail
223111593,other,purchase,2013-11-05,"Status Indicator Sm",203,,Retail
223111593,other,purchase,2013-11-05,"Status Indicator Sm",203,,Retail
223141953,online,purchase,2013-12-06,"Status Indicator Sm",203,,"Dist Partners"
223141953,online,purchase,2013-12-06,"Status Indicator Sm",203,,"Dist Partners"
223597353,"Best Buy",purchase,2013-11-12,"Status Indicator Sm",203,,Retail
222209901,DSG,purchase,2013-10-18,"Status Indicator Sm",203,,Retail
222417361,"Best Buy",purchase,2014-01-16,"Status Indicator Sm",203,,Retail
222417361,"Best Buy",purchase,2014-01-16,"Status Indicator Sm",203,,Retail
223890833,Target,purchase,2014-03-25,"Status Indicator Sm",203,,Retail
223328161,"Best Buy",purchase,2013-11-06,"Status Indicator Sm",203,,Retail
223672241,"Distrib A",purchase,2014-01-23,"Status Indicator Sm",203,,"Dist Partners"
223672241,"Distrib A",purchase,2014-01-23,"Status Indicator Sm",203,,"Dist Partners"
223672241,"Distrib A",purchase,2014-01-13,"Status Indicator Sm",203,,"Dist Partners"
222695661,Target,purchase,2013-09-13,"Status Indicator Sm",203,,Retail
222913241,Amazon.com,purchase,2014-03-18,"Status Indicator Sm",203,,Retail
223318041,Southern,purchase,2014-03-14,"Status Indicator Sm",203,,Retail
222690601,"Distrib A",purchase,2013-10-23,"Status Indicator Sm",203,,"Dist Partners"
219527595,"Computer Discounter",purchase,2014-03-24,"Status Indicator Sm",203,,"Dist Partners"
223976853,other,purchase,2013-12-09,"Status Indicator Sm",203,,Other
222953721,other,purchase,2013-11-08,"Status Indicator Sm",203,,Retail
224280453,"Best Buy",purchase,2013-12-03,"Status Indicator Sm",203,,Retail
223140941,Apley,purchase,2013-12-16,"Status Indicator Sm",203,,Retail
221461021,online,purchase,2013-11-25,"Status Indicator Sm",203,,"Dist Partners"
223419241,online,purchase,2013-12-06,"Status Indicator Sm",203,,"Dist Partners"
223884761,"Distrib B",purchase,2014-02-10,"Status Indicator Sm",203,,"Dist Partners"
223884761,"Distrib B",purchase,2014-02-10,"Status Indicator Sm",203,,"Dist Partners"
221658361,"Distrib A",purchase,2013-11-28,"Status Indicator Sm",203,,"Dist Partners"
223298813,online,purchase,2013-11-25,"Status Indicator Sm",203,,"Dist Partners"
223319053,Southern,purchase,2013-12-06,"Status Indicator Sm",203,,Retail
224020875,"Flagship Stores",purchase,2014-05-22,"Status Indicator Sm",203,,"Holographic Commerce"
223319053,Southern,purchase,2013-11-29,"Status Indicator Sm",203,,Retail
223121713,other,purchase,2013-11-08,"Status Indicator Sm",203,,"Dist Partners"
223243153,DSG,purchase,2013-11-18,"Status Indicator Sm",203,,Retail
223121713,other,purchase,2013-11-08,"Status Indicator Sm",203,,"Dist Partners"
224007213,other,purchase,2014-03-07,"Status Indicator Sm",203,,"Dist Partners"
223491093,Amazon.com,purchase,2013-12-17,"Status Indicator Sm",203,,Retail
224336113,Southern,purchase,2014-03-06,"Status Indicator Sm",203,,Retail
222847461,online,purchase,2013-10-10,"Status Indicator Sm",203,,"Dist Partners"
223840233,Southern,purchase,2014-02-13,"Status Indicator Sm",203,,Retail
223459721,"Computer Discounter",purchase,2013-12-09,"Status Indicator Sm",203,,"Dist Partners"
223474901,"Best Buy",purchase,2013-12-18,"Status Indicator Sm",203,,Retail
224032513,other,purchase,2014-02-28,"Status Indicator Sm",203,,Retail
223364593,"Electronic Exp",purchase,2013-11-25,"Status Indicator Sm",203,,"Dist Partners"
224740913,"Distrib C",purchase,2014-01-16,"Status Indicator Sm",203,,Retail
223825053,other,purchase,2013-10-18,"Status Indicator Sm",203,,"Dist Partners"
223825053,Southern,purchase,2014-02-21,"Status Indicator Sm",203,,Retail
224032513,other,purchase,2014-02-28,"Status Indicator Sm",203,,Retail
218949743,other,purchase,2013-09-30,"Status Indicator Sm",203,,Other
222320715,"Flagship Stores",purchase,2014-04-03,"Status Indicator Sm",203,,"Holographic Commerce"
221076461,"Distrib A",purchase,2013-11-01,"Status Indicator Sm",203,,"Dist Partners"
221865315,"Flagship Stores",purchase,2014-07-10,"Status Indicator Sm",203,,"Holographic Commerce"
223835173,"Distrib A",purchase,2014-01-23,"Status Indicator Sm",203,,"Dist Partners"
223986973,DSG,purchase,2014-02-27,"Status Indicator Sm",203,,Retail
223486033,"Best Buy",purchase,2013-12-26,"Status Indicator Sm",203,,Retail
223486033,"Best Buy",purchase,2013-12-26,"Status Indicator Sm",203,,Retail
223415193,"Best Buy",purchase,2013-12-06,"Status Indicator Sm",203,,Retail
223430373,online,purchase,2013-12-13,"Status Indicator Sm",203,,Online
222812041,"Computer Discounter",purchase,2013-10-21,"Status Indicator Sm",203,,"Dist Partners"
223566993,"Best Buy",purchase,2014-01-29,"Status Indicator Sm",203,,Retail
223769393,DSG,purchase,2014-02-21,"Status Indicator Sm",203,,Retail
223065041,online,purchase,2013-12-06,"Status Indicator Sm",203,,"Dist Partners"
223065041,online,purchase,2014-01-17,"Status Indicator Sm",203,,"Dist Partners"
223095401,"Best Buy",purchase,2013-09-17,"Status Indicator Sm",203,,Retail
223095401,"Best Buy",purchase,2013-11-14,"Status Indicator Sm",203,,Retail
224871967,"Flagship Stores",purchase,2014-07-10,"Status Indicator Sm",203,,"Holographic Commerce"
223414687,"Computer Discounter",purchase,2013-12-18,"Status Indicator Sm",203,,"Dist Partners"
222777127,online,purchase,2013-12-06,"Status Indicator Sm",203,,"Dist Partners"
